Product Type,Product Name,Product Code,Category Code,Subcategory Code,Make & Model,Cost,Price,Quantity,Alert Quantity, Supplier,Tax Rate Name,Tax Method,Image,Details
Standard,FB Adjustment Washer(A)T= 0.5,1764,MISC,,A17NII,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00178A2
Standard,FB Adjustment Washer(B)T= 0.3,1765,MISC,,A17NII,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00178B2
Standard,FB Adjustment Washer(C)T= 0.1,1766,MISC,,A17NII,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00178C3
Standard,FB Adjustment Washer(D) 0.08,1767,MISC,,A17NII,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00178D3
Standard,Coupling Barrel Assy,1768,MISC,,A17NII,0,12.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001A8000
Standard,Earth Pin,1769,MISC,,A17NII,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AN1700143300
Standard,Rear Masking Barrel,1770,MISC,,A17NII,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AN1700140200
Standard,Mount Assy,1771,MISC,,A17NII,0,108.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001A0400
Standard,FB Adjustment Washer(C)T=0.05,1772,MISC,,A17NII,0,92.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001178C0
Standard,FB Adjustment Washer(D)T=0.1,1773,MISC,,A17NII,0,53.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001178D0
Standard,FB Adjustment Washer(E)T=0.2,1774,MISC,,A17NII,0,209.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001178E0
Standard,Protection Collar,1775,MISC,,A17NII,0,17.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AN1800143200
Standard,F. Gear Assy,1776,MISC,,A17NII,0,22.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001A8400
Standard,Main Circuit Board Assy,1777,MISC,,A17NII,0,26.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AN17001P9003
Standard,Post A,1778,MISC,,A17NII,0,14.4,0,5,Own Stock,No Tax,exclusive,no_image.png,096DN0014400
Standard,Rear Barrel Assy (A03)+MCB,1779,MISC,,A17P,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AP17000A8000
Standard,Coupling Barrel Assy,1780,MISC,,A17P,0,34.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AP17000A0400
Standard,Coupler,1781,MISC,,A17P,0,48.2,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP0020501
Standard,Rear Masking Barrel,1782,MISC,,A17P,0,24.4,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP0040201
Standard,Mount Assy,1783,MISC,,A17P,0,6.9,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00A0500
Standard,Gear Base Plate Assy,1784,MISC,,A17P,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00A0700
Standard,3G Lens Frame Assy,1785,MISC,,A17P,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AP17000A0200
Standard,FB Adjustment Washer(E) 0.05,1786,MISC,,A17P,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,572DP00178E3
Standard,Zoom Ring Assy (A17NII),1787,MISC,,A17S,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000A8600
Standard,Rear Masking Barrel,1788,MISC,,A17S,0,50.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AM1700040200
Standard,Rear Barrel Assy,1789,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000A0400
Standard,Mount Assy,1790,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000A0600
Standard,FB Adjustment Washer(A)T= 0.5,1791,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM00178A2
Standard,Coupler,1792,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM0020503
Standard,Gear Base Plate Assy,1793,MISC,,A17S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM00A0900
Standard,Coupling Barrel Assy,1794,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000A0300
Standard,3G Lens Frame Assy,1795,MISC,,A17S,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000A0200
Standard,Main Circuit Board Assy Flash,1796,MISC,,A17S,0,2.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AM17000P9001
Standard,3G Post C  4.23,1797,MISC,,A17S,0,1.6,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM00157C2
Standard,2G Post 4.23 - 4.15,1798,MISC,,A17S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM00146G0
Standard,Direct Thrust  Barrel,1799,MISC,,A17S,0,42.4,0,5,Own Stock,No Tax,exclusive,no_image.png,572DM0012706
Standard,FB Adjusting Washer B T=0.03,1800,MISC,,A20E,0,213.2,0,5,Own Stock,No Tax,exclusive,no_image.png,071DE00178B1
Standard,FB Adjusting Washer C T=0.05,1801,MISC,,A20E,0,24.4,0,5,Own Stock,No Tax,exclusive,no_image.png,071DE00178C1
Standard,FB Adjusting Washer D T=0.1,1802,MISC,,A20E,0,1.2,0,5,Own Stock,No Tax,exclusive,no_image.png,071DE00178D2
Standard,FB Adjusting Washer E T=0.2,1803,MISC,,A20E,0,1.5,0,5,Own Stock,No Tax,exclusive,no_image.png,071DE00178E2
Standard,FB Adjusting Washer F T=0.3,1804,MISC,,A20E,0,9.9,0,5,Own Stock,No Tax,exclusive,no_image.png,071DE00178F2
Standard,Post Screw B,1805,MISC,,A20E,0,17.1,0,5,Own Stock,No Tax,exclusive,no_image.png,158DM0015301
Standard,Post Shaft B,1806,MISC,,A20E,0,52.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000015200
Standard,1st Cam Barrel Slide Post A,1807,MISC,,A20E,0,48.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000162A0
Standard,Post Shaft A,1808,MISC,,A20E,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000015100
Standard,1G Post (B) 5.01,1809,MISC,,A20E,0,23.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000154B0
Standard,3G Post,1810,MISC,,A20E,0,2.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000156R0
Standard,4G Post (E),1811,MISC,,A20E,0,2.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000157E0
Standard,1G Sliding Frame Post (G),1812,MISC,,A20E,0,2.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000159G0
Standard,Brake Post A 2.95,1813,MISC,,A20E,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000169A0
Standard,2G Post A3.99/4.505/5.00,1814,MISC,,A20E,0,2.9,0,5,Own Stock,No Tax,exclusive,no_image.png,EA06000155A1
Standard,Filter Screw Frame,1815,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000010100
Standard,1G Slide Frame,1816,MISC,,A20E,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000012300
Standard,2nd Cam Barrel,1817,MISC,,A20E,0,1.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000013300
Standard,2G  Slide Frame,1818,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000013500
Standard,2G Decorative Ring,1819,MISC,,A20E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000014200
Standard,2G Adjustment Washer A T=0.2,1820,MISC,,A20E,0,26.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000175A0
Standard,Shade Board Assy,1821,MISC,,A20E,0,2.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000018000
Standard,Zoom Brush,1822,MISC,,A20E,0,22.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000019100
Standard,Rear Masking Barrel,1823,MISC,,A20E,0,2.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000040200
Standard,Flexible Guide A,1824,MISC,,A20E,0,11.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000042200
Standard,Flexible Guide B,1825,MISC,,A20E,0,20.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000042300
Standard,1G Lens Frame Assy,1826,MISC,,A20E,0,57.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8200
Standard,2G Lens Frame Assy,1827,MISC,,A20E,0,38.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8300
Standard,Diaphragm Assy,1828,MISC,,A20E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8000
Standard,4G Lens Frame Assy,1829,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8100
Standard,Fluted Barrel Assy,1830,MISC,,A20E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A1100
Standard,Outer Barrel Assy,1831,MISC,,A20E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A1400
Standard,F. Gear Assy,1832,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A1700
Standard,Rear Barrel Assy,1833,MISC,,A20E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8800
Standard,Switch Assy,1834,MISC,,A20E,0,5.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A1900
Standard,Cam Barrel Assy,1835,MISC,,A20E,0,2.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A6100
Standard,Main Circuit Board Assy,1836,MISC,,A20E,0,16.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000P9000
Standard,Focus Ring Assy,1837,MISC,,A20E,0,14.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8400
Standard,Decorative Ring,1838,MISC,,A20E,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000010200
Standard,F. ECD Circuit Board,1839,MISC,,A20E,0,5.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000091200
Standard,Focus Slide Frame,1840,MISC,,A20E,0,1.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000014100
Standard,Zoom Rubber,1841,MISC,,A20E,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000011200
Standard,Z/ ECD Circuit Board,1842,MISC,,A20E,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000091100
Standard,Middle Lens Barrel Assy,1843,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000A8500
Standard,2G Adjustment Washer B T=0.1,1844,MISC,,A20E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000175B0
Standard,2G Adjustment Washer C T=0.05,1845,MISC,,A20E,0,21.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000175C0
Standard,2G Adjustment Washer D T=0.03,1846,MISC,,A20E,0,2.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000175D0
Standard,2G Adjustment Washer E T=0.02,1847,MISC,,A20E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000175E0
Standard,Focus Rubber,1848,MISC,,A20E,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AE2000011100
Standard,Brake Post C 3.05,1849,MISC,,A20NII,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AE20000169C0
Standard,Mount Cover,1850,MISC,,A20NII,0,1.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AN2000011900
Standard,Rear Barrel Assy,1851,MISC,,A20NII,0,17.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AN2000012900
Standard,Rear Masking Barrel,1852,MISC,,A20NII,0,14.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AN2000040200
Standard,Earth Spring,1853,MISC,,A20NII,0,28.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AN2000043100
Standard,Diaphragm Assy,1854,MISC,,A20NII,0,35.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8500
Standard,4G Lens Frame Assy,1855,MISC,,A20NII,0,21.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8000
Standard,Focus Ring Assy,1856,MISC,,A20NII,0,48.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8100
Standard,Switch  Assy (AF Motor),1857,MISC,,A20NII,0,14.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A0900
Standard,Switch  Assy (VC),1858,MISC,,A20NII,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A1000
Standard,Mount Assy,1859,MISC,,A20NII,0,50.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8200
Standard,Fluted Barrel Assy,1860,MISC,,A20NII,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A6100
Standard,Middle Barrel Assy (Laser),1861,MISC,,A20NII,0,10.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8300
Standard,Main Circuit Board Assy LV,1862,MISC,,A20NII,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000P9001
Standard,F. ECD Circuit Board,1863,MISC,,A20NII,0,32.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AN2000091200
Standard,F. Gear Assy,1864,MISC,,A20NII,0,2.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A2300
Standard,Contact Circuit Board,1865,MISC,,A20NII,0,48.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AN20000A8400
Standard,Filter Thread Frame,1866,MISC,,A272EE,0,5.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00R10100
Standard,Focus Gear,1867,MISC,,A272EE,0,19.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0010505
Standard,Focus Rubber,1868,MISC,,A272EE,0,2.5,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011101
Standard,Name Plate,1869,MISC,,A272EE,0,7.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011301
Standard,Focus Window Fixed Tape,1870,MISC,,A272EE,0,11.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011400
Standard,Index Tape,1871,MISC,,A272EE,0,3.0,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011602
Standard,Focus Window,1872,MISC,,A272EE,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011702
Standard,F Window Fixed Tape B,1873,MISC,,A272EE,0,19.6,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0011800
Standard,Collar Tape,1874,MISC,,A272EE,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0018501
Standard,Main Circuit Board Assy,1875,MISC,,A272EE,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00A8300
Standard,Focus Coupling Barrel Assy,1876,MISC,,A272EE,0,1.8,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00A8100
Standard,Main Circut Board Assy Upper,1877,MISC,,A272EE,0,17.7,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00PA000
Standard,F.ECD Circuit Board,1878,MISC,,A272EE,0,21.1,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0091201
Standard,Helicoid Assy,1879,MISC,,A272EE,0,5.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00A8200
Standard,F. Gear Assy,1880,MISC,,A272EE,0,31.6,0,5,Own Stock,No Tax,exclusive,no_image.png,172EE00A0400
Standard,Front Lens Assy (s. 272EE),1881,MISC,,A272EE,0,21.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE00A8300
Standard,Outer Barrel Assy (Laser Mark),1882,MISC,,A272EE,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE00A8000
Standard,Assist Sheet,1883,MISC,,A272EE,0,48.6,0,5,Own Stock,No Tax,exclusive,no_image.png,272EE0025100
Standard,Brush A (s. Brush A072E),1884,MISC,,A272EE,0,4.5,0,5,Own Stock,No Tax,exclusive,no_image.png,047A00031100
Standard,Coupling Plate Fixed Screw,1885,MISC,,A272EE,0,7.8,0,5,Own Stock,No Tax,exclusive,no_image.png,172EE0023201
Standard,Coupling Plate Fixing Screw,1886,MISC,,A272EE,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,172EE0023500
Standard,Fixed Screw,1887,MISC,,A272EE,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,172EE0015501
Standard,Fixed  Washer (s. 72EE),1888,MISC,,A272EE,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0018101
Standard,Mount Assy,1889,MISC,,A272EE,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE00A8000
Standard,Rear Masking Barrel Assy,1890,MISC,,A272EE,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE00A8100
Standard,Rear Group Lens Assy (s. 272EE),1891,MISC,,A272EE,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE00A8400
Standard,Fluted Barrel,1892,MISC,,A272EE,0,4.7,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0012709
Standard,Flexible Tube,1893,MISC,,A272EE,0,23.7,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0042401
Standard,SP Ring,1894,MISC,,A272EE,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0010200
Standard,Blade Assy,1895,MISC,,A272EE,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0031000
Standard,Flexible Guide,1896,MISC,,A272EE,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0042100
Standard,Mask Sheet,1897,MISC,,A272EE,0,4.2,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0042300
Standard,F.ECD-Circuit Board Pet,1898,MISC,,A272EE,0,4.5,0,5,Own Stock,No Tax,exclusive,no_image.png,072EE0091300
Standard,Fluted Barrel,1899,MISC,,A272ENII,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0112700
Standard,Rear Barrel Assy,1900,MISC,,A272ENII,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0112900
Standard,Focus Stopper Rubber,1901,MISC,,A272ENII,0,5.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0118700
Standard,Rear Masking Barrel,1902,MISC,,A272ENII,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0140200
Standard,Contact Spring,1903,MISC,,A272ENII,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0143300
Standard,F.ECD Circuit Board,1904,MISC,,A272ENII,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN0191200
Standard,Contact Circuit Board Assy,1905,MISC,,A272ENII,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01A8300
Standard,Main Circuit Board Assy(P90)--,1906,MISC,,A272ENII,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01P9002
Standard,F. Gear Assy,1907,MISC,,A272ENII,0,6.8,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01A1700
Standard,Outer Barrel Assy (Laser Mark),1908,MISC,,A272ENII,0,4.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01A8100
Standard,Mount Assy,1909,MISC,,A272ENII,0,23.7,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01A8200
Standard,Front Lens Assy,1910,MISC,,A272ENII,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01A8000
Standard,Main Circuit Board Assy,1911,MISC,,A272ENII,0,8.2,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN01P9004
Standard,Main Spring,1912,MISC,,A272ENII,0,9.0,0,5,Own Stock,No Tax,exclusive,no_image.png,063DN0041502
Standard,Outer Barrel Assy,1913,MISC,,A272ENII,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,272EN00A0300
Standard,Rear Lens Group Washer A  T=0.1,1914,MISC,,A272ENII,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,059GA00173A0
Standard,Mount Assy,1915,MISC,,A272EP,0,7.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EP00A8100
Standard,Washer 1.7X3.2X0.13,1916,MISC,,A272EP,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,723317500
Standard,Outer Barrel Assy (Laser Mark),1917,MISC,,A272EP,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,272EP00A8000
Standard,Contact Block Assy,1918,MISC,,A272EP,0,8.3,0,5,Own Stock,No Tax,exclusive,no_image.png,272EP00A6200
Standard,Front  Lens Assy(same272EP),1919,MISC,,A272EP,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP00A8300
Standard,Focus Gear  Assy,1920,MISC,,A272EP,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,272EP00A6300
Standard,Fluted Barrel,1921,MISC,,A272EP,0,3.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0012706
Standard,Rear Masking Barrel,1922,MISC,,A272EP,0,50.0,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0040200
Standard,Diaphragm Rotation Ring,1923,MISC,,A272EP,0,17.0,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0040603
Standard,CPU Circuit Board Assy (Flash)**,1924,MISC,,A272EP,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP00P9002
Standard,Ball Retainer,1925,MISC,,A272EP,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0040701
Standard,Preset Lever,1926,MISC,,A272EP,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0041201
Standard,F.ECD Circuit Board,1927,MISC,,A272EP,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0091202
Standard,Coupling Pin,1928,MISC,,A272EP,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP00417A3
Standard,Operation  Lever,1929,MISC,,A272EP,0,15.6,0,5,Own Stock,No Tax,exclusive,no_image.png,072EP0041301
Standard,Rear Masking Barrel,1930,MISC,,A272ES,0,7.8,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM0040203
Standard,Mount Assy,1931,MISC,,A272ES,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM00A8100
Standard,Main Circuit Board Assy*,1932,MISC,,A272ES,0,20.9,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM00A8300
Standard,F. Gear Assy (same 72EM-05),1933,MISC,,A272ES,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM00A6300
Standard,Outer Barrel Assy (Laser Mark),1934,MISC,,A272ES,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM00A8000
Standard,Main Circ. B. Assy (Upper) (A82),1935,MISC,,A272ES,0,6.2,0,5,Own Stock,No Tax,exclusive,no_image.png,272EM00P9002
Standard,FB Adjustment Washer(E)T= 0.05,1936,MISC,,A272ES,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,572DN00178E4
Standard,Front Lens  Assy,1937,MISC,,A272ES,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,072EM00A8100
Standard,Base Assy E,1938,MISC,,AY042E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042E0000+A81
Standard,Contact Block Assy,1939,MISC,,AY042E,0,41.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042E0000+A82
Standard,Environment Seal E,1940,MISC,,AY042E,0,6.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002912-0005
Standard,Cover,1941,MISC,,AY042E,0,21.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002601-0000
Standard,Switch Core Rod,1942,MISC,,AY042E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002590-0000
Standard,Switch,1943,MISC,,AY042E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002694-0000
Standard,Biasing Washer,1944,MISC,,AY042E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002596-B000
Standard,Mount Spacer,1945,MISC,,AY042E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002595-0000
Standard,Mount B,1946,MISC,,AY042E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004820-0000
Standard,Main Circuit Board Assy,1947,MISC,,AY042E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042N0000+A82
Standard,LID,1948,MISC,,AY042E/N,0,6.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002604-0000
Standard,Switch Spring,1949,MISC,,AY042E/N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002592-B001
Standard,Switch Press Spring,1950,MISC,,AY042E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002594-C001
Standard,USB Cable Assy,1951,MISC,,AY042E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000259-0000
Standard,Base Assy N,1952,MISC,,AY042N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042N0000+A81
Standard,Contact Cover,1953,MISC,,AY042N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002613-0000
Standard,Environment Seal N,1954,MISC,,AY042N,0,8.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002911-0005
Standard,Contact Block Assy,1955,MISC,,AY042N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042N0000+A83
Standard,Switch Core Rod,1956,MISC,,AY042N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002605-0000
Standard,Switch,1957,MISC,,AY042N,0,4.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002606-0000
Standard,Screw 2P1.4x1.6NI,1958,MISC,,AY042N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,710010330
Standard,Biasing Washer,1959,MISC,,AY042N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002611-0000
Standard,Mount Spacer,1960,MISC,,AY042N,0,19.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002610-0000
Standard,Mount B,1961,MISC,,AY042N,0,41.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004819-0000
Standard,Base Assy S,1962,MISC,,AY042S,0,15.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042S0000+A81
Standard,Main Circuit Board Assy,1963,MISC,,AY042S,0,6.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042S0000+A82
Standard,Environment Seal S,1964,MISC,,AY042S,0,138.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP003238-0001
Standard,Contact Block Assy,1965,MISC,,AY042S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042S0000+A84
Standard,Switch Core Rod Assy,1966,MISC,,AY042S,0,3.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AY042S0000+A83
Standard,Biasing Washer,1967,MISC,,AY042S,0,30.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002622-0000
Standard,Mount Spacer,1968,MISC,,AY042S,0,32.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002621-0000
